gene,transcript,protein_change,score,pvalue,qvalue,info
C9orf131,ENST00000312292,.,.,1.1811102229352168,0.327652999912,"PROT_RANGE=194-203,342-342,453-453,487-489,751-756,891-896,1014-1015;CLUSTER_MUT_COUNT=5,6,2,3,4,4,3"
EFNA5,ENST00000333274,.,.,0.8917267475522993,0.405426930034,"PROT_RANGE=93-104,186-186;CLUSTER_MUT_COUNT=5,2"
AKTIP,ENST00000394657,.,.,1.4133780754023704,0.263065373882,"PROT_RANGE=13-15,101-101;CLUSTER_MUT_COUNT=3,2"
ZNF682,ENST00000397165,.,.,0.5023613208278497,0.519611162135,"PROT_RANGE=15-15,122-140,279-279;CLUSTER_MUT_COUNT=2,8,2"
ZNF215,ENST00000278319,.,.,0.24071157694423231,0.619000165022,"PROT_RANGE=14-23,307-314;CLUSTER_MUT_COUNT=4,4"
ARSJ,ENST00000315366,.,.,0.20962940434264069,0.638913792652,PROT_RANGE=555-562;CLUSTER_MUT_COUNT=4
MICALL2,ENST00000297508,.,.,0.24813272036462436,0.6147920053989999,"PROT_RANGE=96-96,437-439;CLUSTER_MUT_COUNT=2,3"
QDPR,ENST00000281243,.,.,0.2539641737942646,0.610070058748,PROT_RANGE=2-2;CLUSTER_MUT_COUNT=2
TRIM8,ENST00000302424,.,.,0.20598581272393754,0.641674866945,PROT_RANGE=235-235;CLUSTER_MUT_COUNT=2
SCUBE2,ENST00000520467,.,.,0.6499288552720016,0.476494562458,"PROT_RANGE=182-182,609-619,815-817,960-962;CLUSTER_MUT_COUNT=2,5,3,3"
SERPINA5,ENST00000329597,.,.,0.8920720309523412,0.405312716367,"PROT_RANGE=21-23,25-27,51-54,83-93,248-248;CLUSTER_MUT_COUNT=5,3,3,5,2"
OLFM1,ENST00000252854,.,.,0.9349980008417711,0.393154382066,"PROT_RANGE=32-32,249-257,373-385,446-449,463-463;CLUSTER_MUT_COUNT=2,4,6,4,2"
LMBR1L,ENST00000267102,.,.,0.42420234803201806,0.5431456924710001,"PROT_RANGE=143-143,479-479;CLUSTER_MUT_COUNT=2,2"
HSPH1,ENST00000320027,.,.,0.5054092143852303,0.518330860036,"PROT_RANGE=385-385,459-459,597-597,662-662;CLUSTER_MUT_COUNT=2,2,2,2"
OVOL1,ENST00000335987,.,.,0.9980902307303753,0.379561560409,"PROT_RANGE=135-143,268-268;CLUSTER_MUT_COUNT=4,2"
CNTN1,ENST00000551295,.,.,1.2528134031557858,0.305396674859,"PROT_RANGE=38-40,127-135,184-192,232-256,311-313,317-317,503-505,517-527,567-580,593-593,727-732,843-847,866-871,965-972,972-977;CLUSTER_MUT_COUNT=4,6,5,9,3,2,7,5,7,2,5,5,4,6,3"
SAT1,ENST00000379270,.,.,0.8466243822909605,0.420317741924,PROT_RANGE=119-121;CLUSTER_MUT_COUNT=4
PPP3CA,ENST00000394854,.,.,0.512479749253651,0.516252113074,"PROT_RANGE=220-220,447-450,477-486;CLUSTER_MUT_COUNT=2,3,7"
ATP1B1,ENST00000367816,.,.,0.7105217144708522,0.461045664437,"PROT_RANGE=73-73,121-121,299-299;CLUSTER_MUT_COUNT=2,2,2"
TRAIP,ENST00000331456,.,.,0.2539641737942646,0.610070058748,PROT_RANGE=363-363;CLUSTER_MUT_COUNT=2
TEKT4,ENST00000295201,.,.,0.2779384757165906,0.598069831289,"PROT_RANGE=325-325,388-398;CLUSTER_MUT_COUNT=2,4"
CLDN19,ENST00000296387,.,.,0.5951962641168899,0.491066608171,PROT_RANGE=84-84;CLUSTER_MUT_COUNT=2
XPOT,ENST00000332707,.,.,0.8432572545359377,0.422092736746,"PROT_RANGE=31-31,102-102,123-127,165-166,239-249,592-592,917-917;CLUSTER_MUT_COUNT=2,2,7,3,6,2,2"
BCO2,ENST00000357685,.,.,0.20598581272393754,0.641674866945,PROT_RANGE=139-139;CLUSTER_MUT_COUNT=2
LRP6,ENST00000261349,.,.,0.41913944496816957,0.546107299488,"PROT_RANGE=291-291,386-386,570-570,585-585,857-857,881-881,1026-1026,1162-1170;CLUSTER_MUT_COUNT=2,2,2,2,2,2,2,4"
TMEM41A,ENST00000421852,.,.,0.4818092408699974,0.523051269789,PROT_RANGE=94-94;CLUSTER_MUT_COUNT=2
SPATA5,ENST00000274008,.,.,0.25016343677072245,0.61391680298,"PROT_RANGE=459-459,625-625;CLUSTER_MUT_COUNT=2,2"
LRWD1,ENST00000292616,.,.,0.2772989294093043,0.598377266469,PROT_RANGE=51-53;CLUSTER_MUT_COUNT=3
SIK2,ENST00000304987,.,.,0.3379467619093884,0.569005380156,"PROT_RANGE=59-59,136-136,511-511;CLUSTER_MUT_COUNT=2,2,2"
SPSB3,ENST00000566339,.,.,0.6899072931203187,0.466578206102,"PROT_RANGE=32-44,241-241;CLUSTER_MUT_COUNT=5,2"
EFR3A,ENST00000254624,.,.,0.5733773316934582,0.496491112878,"PROT_RANGE=264-264,329-329,459-463,792-792,812-812;CLUSTER_MUT_COUNT=2,2,4,2,2"
VPS54,ENST00000272322,.,.,0.2805121983337439,0.5959650807069999,"PROT_RANGE=139-140,537-537;CLUSTER_MUT_COUNT=3,2"
CCDC130,ENST00000586600,.,.,0.9402987085552863,0.39062456522,"PROT_RANGE=121-121,153-153,282-282;CLUSTER_MUT_COUNT=2,2,2"
CHKB,ENST00000406938,.,.,0.5488332949844068,0.50504328139,"PROT_RANGE=159-159,175-182;CLUSTER_MUT_COUNT=2,4"
MRPL54,ENST00000330133,.,.,0.7875723508821784,0.435974511116,PROT_RANGE=55-55;CLUSTER_MUT_COUNT=2
CRK,ENST00000300574,.,.,1.162105642515309,0.3285003138,"PROT_RANGE=162-162,229-229;CLUSTER_MUT_COUNT=2,2"
MID1,ENST00000317552,.,.,0.4506895831353531,0.535040097857,"PROT_RANGE=206-206,217-217,507-508;CLUSTER_MUT_COUNT=2,2,4"
TTC4,ENST00000371281,.,.,0.2930195046038233,0.590381149356,PROT_RANGE=40-40;CLUSTER_MUT_COUNT=2
STK32A,ENST00000397936,.,.,0.2930195046038233,0.590381149356,PROT_RANGE=227-227;CLUSTER_MUT_COUNT=2
CD70,ENST00000245903,.,.,0.7875723508821784,0.435974511116,"PROT_RANGE=47-47,163-163;CLUSTER_MUT_COUNT=2,2"
SH2B2,ENST00000536178,.,.,0.7057601476886568,0.463128824757,"PROT_RANGE=483-492,544-544;CLUSTER_MUT_COUNT=5,2"
FAM120C,ENST00000375180,.,.,0.5664571604896841,0.499879511918,"PROT_RANGE=182-185,209-209,306-306,395-395,695-695,844-847,1039-1039;CLUSTER_MUT_COUNT=3,2,2,2,2,3,2"
SLC39A2,ENST00000298681,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=228-228;CLUSTER_MUT_COUNT=2
FBLN2,ENST00000404922,.,.,1.0594199113814933,0.361930637883,"PROT_RANGE=227-227,531-532,640-642,754-754,842-845,915-917,938-943,995-998,1148-1156;CLUSTER_MUT_COUNT=2,3,3,2,3,4,3,3,7"
SLC25A6,ENST00000381401,.,.,0.36370858470911277,0.561794240277,PROT_RANGE=280-284;CLUSTER_MUT_COUNT=4
OCA2,ENST00000354638,.,.,1.2381627795420656,0.311271745821,"PROT_RANGE=57-61,110-114,165-167,352-352,365-366,450-450,471-474,482-486,548-560,614-614,641-641,751-755;CLUSTER_MUT_COUNT=4,4,3,2,3,2,3,3,8,2,3,5"
PXN,ENST00000267257,.,.,0.24850663683282515,0.6147920053989999,PROT_RANGE=503-508;CLUSTER_MUT_COUNT=3
ARAP2,ENST00000303965,.,.,0.6229451187190483,0.4866972508340001,"PROT_RANGE=29-29,42-43,149-154,230-230,272-280,642-642,690-695,858-858,1598-1598,1624-1628,1689-1703;CLUSTER_MUT_COUNT=2,3,5,2,5,2,3,2,2,5,5"
AGPAT3,ENST00000398063,.,.,1.4097346786668568,0.263748135076,"PROT_RANGE=71-72,181-191,360-360;CLUSTER_MUT_COUNT=3,4,2"
ZNF654,ENST00000309495,.,.,0.193278249800523,0.6534159411330001,PROT_RANGE=345-345;CLUSTER_MUT_COUNT=2
SMAD9,ENST00000379826,.,.,0.5014120433684081,0.520130122861,"PROT_RANGE=84-84,97-97,159-166;CLUSTER_MUT_COUNT=2,2,4"
SUZ12,ENST00000322652,.,.,0.19058536480185412,0.656395224218,PROT_RANGE=693-693;CLUSTER_MUT_COUNT=2
POP4,ENST00000585603,.,.,2.232784051232841,0.123655807363,"PROT_RANGE=115-115,171-175;CLUSTER_MUT_COUNT=2,4"
HRAS,ENST00000451590,.,.,8.947800354898437,3.20045729221e-06,"PROT_RANGE=11-13,59-61,117-120;CLUSTER_MUT_COUNT=55,53,9"
SLC24A1,ENST00000261892,.,.,0.1921813804265252,0.654833036495,PROT_RANGE=307-309;CLUSTER_MUT_COUNT=3
PRPF8,ENST00000572621,.,.,0.40454211609643403,0.5483439412650001,"PROT_RANGE=98-98,156-156,998-998,1139-1139,1395-1395,1523-1523,1832-1832,1839-1847;CLUSTER_MUT_COUNT=2,2,2,2,2,2,4,4"
TRPM1,ENST00000542188,.,.,0.4131213167353146,0.546414709849,"PROT_RANGE=58-61,150-153,482-482,512-512,1220-1222,1464-1480,1585-1591;CLUSTER_MUT_COUNT=4,4,2,3,3,6,5"
ADAP2,ENST00000330889,.,.,0.2539641737942646,0.610070058748,PROT_RANGE=337-337;CLUSTER_MUT_COUNT=2
ANK1,ENST00000265709,.,.,0.7825502754043656,0.438275115383,"PROT_RANGE=55-55,248-253,406-411,426-426,964-974,1053-1062,1153-1157,1189-1189,1323-1329,1339-1340,1391-1391,1414-1414,1420-1421,1430-1430,1477-1477,1498-1498,1660-1665,1882-1885;CLUSTER_MUT_COUNT=2,4,4,2,5,5,3,2,6,3,2,2,3,2,2,3,4,5"
KIF1C,ENST00000320785,.,.,0.6102854296973872,0.49089757505,"PROT_RANGE=163-169,832-836,1084-1086,1097-1097;CLUSTER_MUT_COUNT=4,4,4,2"
ZSCAN23,ENST00000289788,.,.,1.108284958402067,0.346927378837,"PROT_RANGE=278-281,301-311,332-336;CLUSTER_MUT_COUNT=3,5,3"
FOSL2,ENST00000264716,.,.,0.22493530284875324,0.628715237038,PROT_RANGE=197-199;CLUSTER_MUT_COUNT=3
KLF5,ENST00000377687,.,.,2.2564593001632147,0.121511900822,"PROT_RANGE=112-118,180-182,222-225,411-419;CLUSTER_MUT_COUNT=4,3,4,22"
GRAMD4,ENST00000406902,.,.,0.5829945167136987,0.494037403477,"PROT_RANGE=228-228,280-287,310-314;CLUSTER_MUT_COUNT=2,4,4"
NRK,ENST00000428173,.,.,0.16503646202470484,0.686758581967,"PROT_RANGE=388-392,439-439;CLUSTER_MUT_COUNT=7,3"
DAP3,ENST00000368336,.,.,0.5162027972447757,0.515866755301,"PROT_RANGE=95-95,372-382;CLUSTER_MUT_COUNT=2,5"
PVRL2,ENST00000252483,.,.,0.20975240780503301,0.638826079772,PROT_RANGE=500-500;CLUSTER_MUT_COUNT=2
ACD,ENST00000393919,.,.,0.6562490415459394,0.473802777228,"PROT_RANGE=44-44,69-69,279-292;CLUSTER_MUT_COUNT=2,2,6"
CCDC88A,ENST00000336838,.,.,0.6387169640928524,0.480453737389,"PROT_RANGE=180-183,212-212,379-379,393-398,547-551,609-609,849-852,872-876,993-993,1133-1137,1452-1452,1803-1812;CLUSTER_MUT_COUNT=3,2,2,3,3,2,3,3,2,3,2,4"
KLHL17,ENST00000338591,.,.,0.4064566261288526,0.5473278182810001,"PROT_RANGE=402-407,582-582;CLUSTER_MUT_COUNT=3,3"
PDE7A,ENST00000401827,.,.,0.6099213992296889,0.49089757505,"PROT_RANGE=302-306,393-397;CLUSTER_MUT_COUNT=3,4"
CXCL6,ENST00000226317,.,.,1.5158808080726598,0.236834016141,"PROT_RANGE=55-55,91-94;CLUSTER_MUT_COUNT=2,3"
SCN7A,ENST00000409855,.,.,1.2851293070799248,0.297117892627,"PROT_RANGE=170-174,178-193,210-210,218-218,261-294,319-319,357-357,371-382,387-388,445-449,469-472,480-485,688-695,702-707,747-747,809-811,903-907,994-994,1049-1049,1350-1358,1584-1584,1622-1622,1674-1677;CLUSTER_MUT_COUNT=5,8,2,3,13,2,2,6,3,5,3,3,5,3,2,3,5,2,2,9,2,2,3"
MAGEA12,ENST00000393900,.,.,1.9772170661314354,0.153692434199,"PROT_RANGE=19-31,59-69,107-114,120-130,171-171,183-192,214-221,239-253;CLUSTER_MUT_COUNT=10,8,4,8,3,4,4,9"
VPS33A,ENST00000267199,.,.,0.8880940602593952,0.407471415339,"PROT_RANGE=17-17,140-144,281-282,455-459;CLUSTER_MUT_COUNT=3,3,4,4"
ELP2,ENST00000442325,.,.,0.22292721258278533,0.628962735344,PROT_RANGE=124-124;CLUSTER_MUT_COUNT=2
IFRD1,ENST00000403825,.,.,1.0548906145061923,0.362716887683,"PROT_RANGE=69-74,210-213,247-247,369-369,417-419;CLUSTER_MUT_COUNT=3,3,2,2,3"
ZBTB41,ENST00000367405,.,.,0.46099447766480084,0.5316707051389999,"PROT_RANGE=131-131,440-451,571-571,765-769,800-803;CLUSTER_MUT_COUNT=2,5,2,3,3"
LGALS9,ENST00000395473,.,.,0.269608182623583,0.6010053925159999,PROT_RANGE=271-279;CLUSTER_MUT_COUNT=4
FGF17,ENST00000359441,.,.,0.5318247519253481,0.507016084345,PROT_RANGE=171-171;CLUSTER_MUT_COUNT=2
CD3EAP,ENST00000309424,.,.,0.9028708665251066,0.403085937634,"PROT_RANGE=58-64,211-216;CLUSTER_MUT_COUNT=4,5"
MRO,ENST00000436348,.,.,1.2371419818004106,0.311405788229,"PROT_RANGE=68-73,79-79,181-184;CLUSTER_MUT_COUNT=3,2,3"
CLIP1,ENST00000540338,.,.,0.19702580791122135,0.650466137727,"PROT_RANGE=87-87,200-204;CLUSTER_MUT_COUNT=2,3"
ARHGAP18,ENST00000368149,.,.,0.39086923749907676,0.552456147194,"PROT_RANGE=323-323,593-597;CLUSTER_MUT_COUNT=3,3"
SLC17A2,ENST00000360488,.,.,0.35353944873436544,0.564818306042,"PROT_RANGE=3-3,76-76;CLUSTER_MUT_COUNT=2,3"
APBA2,ENST00000558402,.,.,1.0497293915913812,0.363612115991,"PROT_RANGE=51-57,198-214,279-285,287-294,312-317,513-513,532-536,541-541,670-680,691-699,702-705;CLUSTER_MUT_COUNT=4,8,5,5,5,2,4,2,6,4,3"
IQGAP3,ENST00000361170,.,.,0.3058161373016303,0.582488489612,"PROT_RANGE=445-445,610-615,632-644,1097-1102,1598-1598;CLUSTER_MUT_COUNT=2,3,6,3,2"
ZNF446,ENST00000594369,.,.,0.7296659191690409,0.455612911131,"PROT_RANGE=3-12,333-333;CLUSTER_MUT_COUNT=4,2"
TAF2,ENST00000378164,.,.,0.24711957329634837,0.6147920053989999,"PROT_RANGE=795-801,1003-1003;CLUSTER_MUT_COUNT=5,2"
ADAMTS6,ENST00000381055,.,.,0.8628771662526367,0.415432724909,"PROT_RANGE=268-276,918-920,950-950,965-968,1009-1011,1076-1090,1098-1103;CLUSTER_MUT_COUNT=5,3,3,3,3,5,3"
SLC12A4,ENST00000422611,.,.,0.22007470459167977,0.631750656281,"PROT_RANGE=323-324,759-759;CLUSTER_MUT_COUNT=3,2"
APIP,ENST00000395787,.,.,0.6774891289002389,0.466578206102,PROT_RANGE=95-95;CLUSTER_MUT_COUNT=2
CP,ENST00000264613,.,.,0.7036274408843601,0.464368846008,"PROT_RANGE=1-1,206-206,260-264,380-390,737-737,861-865;CLUSTER_MUT_COUNT=6,2,3,5,2,4"
ZC3H6,ENST00000409871,.,.,0.3015096681704907,0.586317710633,"PROT_RANGE=689-689,822-822,1147-1147;CLUSTER_MUT_COUNT=2,2,2"
HAUS7,ENST00000370211,.,.,0.28796385947617203,0.593907279178,PROT_RANGE=81-82;CLUSTER_MUT_COUNT=3
TLK2,ENST00000346027,.,.,0.24654684265628418,0.6147920053989999,"PROT_RANGE=585-585,703-703;CLUSTER_MUT_COUNT=2,2"
PLTP,ENST00000477313,.,.,0.47306451758391477,0.527556889131,"PROT_RANGE=251-251,454-454;CLUSTER_MUT_COUNT=3,2"
UNKL,ENST00000389221,.,.,0.34324793606718806,0.569005380156,"PROT_RANGE=558-563,662-662;CLUSTER_MUT_COUNT=3,2"
DLAT,ENST00000280346,.,.,0.2539641737942646,0.610070058748,PROT_RANGE=115-115;CLUSTER_MUT_COUNT=2
GFRA3,ENST00000274721,.,.,0.31442619279282447,0.581529108195,PROT_RANGE=224-230;CLUSTER_MUT_COUNT=4
HEMK1,ENST00000232854,.,.,0.5420741772135095,0.507016084345,PROT_RANGE=167-168;CLUSTER_MUT_COUNT=3
CYB5B,ENST00000307892,.,.,0.7446444311923938,0.450880438793,PROT_RANGE=85-87;CLUSTER_MUT_COUNT=4
MTO1,ENST00000415954,.,.,0.940300395932722,0.39062456522,"PROT_RANGE=2-2,270-274,328-328,465-465;CLUSTER_MUT_COUNT=2,3,2,2"
ZNF154,ENST00000512439,.,.,1.1817964360742488,0.327652999912,"PROT_RANGE=43-45,153-153,180-180,370-377;CLUSTER_MUT_COUNT=3,2,3,4"
IKZF5,ENST00000368886,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=5-5;CLUSTER_MUT_COUNT=2
SLC38A7,ENST00000570101,.,.,0.2713097061765948,0.599316450835,PROT_RANGE=313-313;CLUSTER_MUT_COUNT=2
CDKN2D,ENST00000393599,.,.,1.078084160276997,0.355896406133,PROT_RANGE=150-150;CLUSTER_MUT_COUNT=3
RBM12,ENST00000374114,.,.,0.8717143987437384,0.4126919724050001,"PROT_RANGE=335-339,366-370,395-395,450-450,658-658,770-773;CLUSTER_MUT_COUNT=3,3,2,2,2,4"
SIRT2,ENST00000249396,.,.,0.8140778729776225,0.431305678708,"PROT_RANGE=346-346,366-366;CLUSTER_MUT_COUNT=3,2"
SLC6A16,ENST00000335875,.,.,0.30704892054670296,0.582292273576,"PROT_RANGE=220-228,687-687;CLUSTER_MUT_COUNT=4,2"
CENPP,ENST00000375587,.,.,0.49725132474161865,0.521794111882,PROT_RANGE=171-171;CLUSTER_MUT_COUNT=3
HLA-F,ENST00000259951,.,.,0.6474978659516332,0.477517266661,"PROT_RANGE=110-110,273-273,338-338;CLUSTER_MUT_COUNT=2,2,2"
PCIF1,ENST00000372409,.,.,0.17735589753080322,0.670969777914,PROT_RANGE=223-223;CLUSTER_MUT_COUNT=2
OGT,ENST00000373719,.,.,0.579135731019381,0.494418991331,"PROT_RANGE=239-239,464-464,836-836,843-843,867-867,954-954;CLUSTER_MUT_COUNT=2,2,2,2,2,3"
SLFN12,ENST00000394562,.,.,0.5553548611771543,0.503181705738,"PROT_RANGE=73-74,167-168,392-392;CLUSTER_MUT_COUNT=3,3,2"
YWHAG,ENST00000307630,.,.,0.5024617433947224,0.519551515892,PROT_RANGE=57-58;CLUSTER_MUT_COUNT=3
ATP2A3,ENST00000359983,.,.,0.23354927916478188,0.622222014549,"PROT_RANGE=110-113,813-813;CLUSTER_MUT_COUNT=3,2"
CFP,ENST00000247153,.,.,0.5978665640994621,0.491066608171,"PROT_RANGE=49-49,88-94,209-209;CLUSTER_MUT_COUNT=2,4,2"
DCX,ENST00000338081,.,.,1.521226618270601,0.236834016141,"PROT_RANGE=42-46,53-64,120-120,133-137,150-169,216-223,248-257,258-267,322-322,339-339,384-387,392-392,403-403;CLUSTER_MUT_COUNT=3,5,2,3,10,4,4,5,2,2,3,2,2"
ACADVL,ENST00000543245,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=292-292;CLUSTER_MUT_COUNT=2
CLEC9A,ENST00000355819,.,.,2.068420131434509,0.142273058974,"PROT_RANGE=5-7,15-18,38-40,65-69,157-162,226-226;CLUSTER_MUT_COUNT=3,3,3,3,3,3"
ZNF211,ENST00000299871,.,.,0.3378052400683083,0.5690914513409999,"PROT_RANGE=382-387,626-627;CLUSTER_MUT_COUNT=4,3"
ZNF14,ENST00000344099,.,.,0.19570707196740897,0.6512694678350001,PROT_RANGE=603-608;CLUSTER_MUT_COUNT=4
EXTL3,ENST00000220562,.,.,0.1614492838756037,0.691915388025,PROT_RANGE=167-167;CLUSTER_MUT_COUNT=2
HRG,ENST00000232003,.,.,0.8126150735141859,0.432418215357,"PROT_RANGE=300-303,316-317,330-336,373-373,441-441;CLUSTER_MUT_COUNT=4,3,4,2,3"
ZNF518B,ENST00000326756,.,.,0.3402247546892214,0.569005380156,"PROT_RANGE=499-499,779-780,989-992;CLUSTER_MUT_COUNT=2,4,5"
ACTN1,ENST00000394419,.,.,0.2581001563661997,0.60916062253,"PROT_RANGE=513-516,734-743;CLUSTER_MUT_COUNT=3,4"
SGK2,ENST00000341458,.,.,1.7830112378797036,0.18784593708,"PROT_RANGE=49-53,63-63,83-85,187-189,315-324,333-336,342-345;CLUSTER_MUT_COUNT=3,2,3,3,7,4,3"
SYP,ENST00000263233,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=102-102;CLUSTER_MUT_COUNT=2
ANO3,ENST00000256737,.,.,0.7378403479844508,0.453676223028,"PROT_RANGE=29-29,122-125,321-323,514-514,525-525,628-628,669-676,748-749,938-939,945-949;CLUSTER_MUT_COUNT=3,3,3,2,2,2,4,3,3,5"
TFG,ENST00000240851,.,.,1.0282767982250005,0.3694526736680001,"PROT_RANGE=13-16,136-136,203-203;CLUSTER_MUT_COUNT=3,2,2"
RHBDF1,ENST00000262316,.,.,0.46371396884433486,0.530653663084,"PROT_RANGE=282-285,647-647,824-826;CLUSTER_MUT_COUNT=3,2,3"
IRAK4,ENST00000448290,.,.,0.18805227913006198,0.659100101176,PROT_RANGE=74-74;CLUSTER_MUT_COUNT=2
GRIA2,ENST00000296526,.,.,0.9537752894872188,0.39062456522,"PROT_RANGE=95-99,105-105,139-145,312-312,363-366,373-377,383-383,601-602,611-613,643-643,725-731,801-801,831-831,842-858;CLUSTER_MUT_COUNT=5,2,4,3,4,4,2,6,3,4,6,2,2,7"
CYP2C18,ENST00000285979,.,.,1.4066807794110279,0.2647741385,"PROT_RANGE=93-98,117-136,146-150,191-200,256-261,293-303;CLUSTER_MUT_COUNT=4,8,3,8,5,5"
MGAT5B,ENST00000428789,.,.,0.45299584053432784,0.534573447147,"PROT_RANGE=69-73,177-177,384-385,583-594,695-708;CLUSTER_MUT_COUNT=4,2,3,5,6"
KCNJ12,ENST00000583088,.,.,2.469628491603797,0.0978345314572,"PROT_RANGE=26-40,61-66,79-81,95-106,116-116,139-142,200-206,219-236,272-282,300-303,305-313,313-330,386-394,400-409;CLUSTER_MUT_COUNT=11,4,5,5,2,4,4,11,5,4,7,10,8,5"
ALKBH3,ENST00000302708,.,.,0.38095385393318687,0.5536959371869999,PROT_RANGE=240-240;CLUSTER_MUT_COUNT=2
GPSM1,ENST00000440944,.,.,0.264836632703752,0.604709253782,PROT_RANGE=592-594;CLUSTER_MUT_COUNT=4
CRHBP,ENST00000274368,.,.,0.42652199960159537,0.543075368711,PROT_RANGE=249-253;CLUSTER_MUT_COUNT=5
PDIA5,ENST00000316218,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=384-384;CLUSTER_MUT_COUNT=4
PCDHA12,ENST00000398631,.,.,2.247952521970446,0.122589175796,"PROT_RANGE=43-47,149-154,166-167,179-184,192-197,273-283,312-312,328-328,442-459,474-486,497-497,536-545,555-569,580-584,590-599,609-612,620-625,630-640,655-661,673-686,695-695,720-725,733-734;CLUSTER_MUT_COUNT=3,6,3,4,4,4,2,2,8,10,2,9,7,4,5,3,4,4,6,6,2,4,3"
NBAS,ENST00000281513,.,.,0.3544789849681187,0.564409017035,"PROT_RANGE=70-71,185-186,522-522,868-870,941-941,1293-1293,1692-1697,1755-1757,2177-2177;CLUSTER_MUT_COUNT=3,3,2,3,3,2,4,3,2"
MFSD3,ENST00000301327,.,.,1.2590363783508642,0.302979440809,"PROT_RANGE=239-239,316-318;CLUSTER_MUT_COUNT=2,3"
TDGF1,ENST00000296145,.,.,1.2606895040723798,0.302979440809,"PROT_RANGE=20-26,86-87,143-152;CLUSTER_MUT_COUNT=4,3,6"
MICAL3,ENST00000441493,.,.,0.4231167039104488,0.543732600201,"PROT_RANGE=179-182,1161-1163,1211-1216,1371-1373,1434-1434,1535-1536;CLUSTER_MUT_COUNT=4,3,5,4,2,3"
TFF2,ENST00000291526,.,.,1.5038096038404338,0.236834016141,PROT_RANGE=88-88;CLUSTER_MUT_COUNT=2
TAOK3,ENST00000392533,.,.,0.33315177974405713,0.5725728651609999,"PROT_RANGE=47-51,319-319,893-893;CLUSTER_MUT_COUNT=5,2,2"
ORAI3,ENST00000318663,.,.,1.31319412487639,0.288662500708,"PROT_RANGE=45-45,254-254;CLUSTER_MUT_COUNT=2,2"
NT5E,ENST00000257770,.,.,0.23368465151810913,0.622192235019,PROT_RANGE=553-555;CLUSTER_MUT_COUNT=3
CCDC136,ENST00000297788,.,.,0.4510703319656206,0.535040097857,"PROT_RANGE=549-549,749-749,914-918,978-980;CLUSTER_MUT_COUNT=2,3,3,3"
ADCYAP1R1,ENST00000396211,.,.,2.01851815056111,0.149260835374,"PROT_RANGE=111-119,129-131,165-166,185-193,208-208,242-242,284-292,311-312,335-336,346-346,417-417,433-444;CLUSTER_MUT_COUNT=5,3,3,4,2,2,5,3,3,2,2,9"
MVP,ENST00000357402,.,.,1.3252267354187721,0.286219149162,"PROT_RANGE=37-37,53-56,244-244,407-412,525-535,600-600,784-794;CLUSTER_MUT_COUNT=2,4,2,5,5,3,4"
CPT2,ENST00000371486,.,.,0.2722541633787138,0.599316450835,PROT_RANGE=266-267;CLUSTER_MUT_COUNT=3
HOXB2,ENST00000330070,.,.,0.2621761606377909,0.604709253782,PROT_RANGE=10-14;CLUSTER_MUT_COUNT=3
SIRT4,ENST00000202967,.,.,0.7200094815374041,0.458580347503,"PROT_RANGE=151-156,208-208;CLUSTER_MUT_COUNT=3,2"
KIAA0895,ENST00000297063,.,.,0.2286558078344848,0.625721748197,PROT_RANGE=38-41;CLUSTER_MUT_COUNT=3
DDX5,ENST00000225792,.,.,0.397305309937506,0.550876610787,"PROT_RANGE=136-136,493-493,540-542;CLUSTER_MUT_COUNT=2,2,3"
SRRD,ENST00000215917,.,.,1.31319412487639,0.288662500708,"PROT_RANGE=135-135,299-299;CLUSTER_MUT_COUNT=2,2"
TBC1D24,ENST00000293970,.,.,0.4415105586550823,0.535040097857,PROT_RANGE=509-509;CLUSTER_MUT_COUNT=2
G6PC2,ENST00000375363,.,.,0.4336112953180863,0.538957751963,"PROT_RANGE=268-268,338-340;CLUSTER_MUT_COUNT=2,3"
TNKS,ENST00000310430,.,.,0.7267161662803467,0.45620620999,"PROT_RANGE=79-79,132-139,502-506,709-713,938-938,1285-1285;CLUSTER_MUT_COUNT=2,5,5,3,2,2"
DLG3,ENST00000374360,.,.,0.4491870615098203,0.535040097857,"PROT_RANGE=344-348,680-682,699-699;CLUSTER_MUT_COUNT=3,4,2"
MYL12A,ENST00000217652,.,.,1.847129239231079,0.173804619938,"PROT_RANGE=64-66,149-149;CLUSTER_MUT_COUNT=3,2"
PCDHA3,ENST00000522353,.,.,1.5616327152415184,0.232398741852,"PROT_RANGE=64-65,71-77,83-92,188-191,233-241,248-257,319-337,413-418,482-490,498-512,519-524,545-555,605-608,616-635,675-690,725-731,744-744,793-796;CLUSTER_MUT_COUNT=3,4,4,3,4,4,8,5,7,8,3,6,4,15,7,4,2,4"
TMX1,ENST00000457354,.,.,0.4818092408699974,0.523051269789,PROT_RANGE=269-269;CLUSTER_MUT_COUNT=2
RBM46,ENST00000281722,.,.,0.7375659944737337,0.453724943336,"PROT_RANGE=48-55,91-91,127-131,266-275;CLUSTER_MUT_COUNT=4,2,6,7"
